insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
000000-e3a24b40-40aa-40b4-a395-bdbaca446656,e05ycvtzfobt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 187 ms, finished with status: 'ok'",2021-10-09T12:38:50.164792764Z,projects/taller3-pcuneo/traces/233116e6fe018cbca06a50e5c0a48942
000000-447f97a6-584e-4d7e-b3e7-70a4298bed97,yvm2ezvffrpz,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:50.138869281Z,projects/taller3-pcuneo/traces/fc8fb7ba977c4c507f169d5f5a95b79c
000000-91430454-930e-4098-9abc-c514c46388bd,2a5fffmjwisw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:52.179688047Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:50.122989956Z,projects/taller3-pcuneo/traces/0cc47c5b98a070e5f77078fca3b6ad95
000000-1d4e0042-4e10-4e7b-9330-6e5ce45c20a4,e05ycvtzfobt,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.978488688Z,projects/taller3-pcuneo/traces/233116e6fe018cbca06a50e5c0a48942
000000-5703cf42-26d5-4964-8ecd-30e0809e1095,e05y6g2pmloo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 103 ms, finished with status: 'ok'",2021-10-09T12:38:49.975288332Z,projects/taller3-pcuneo/traces/7c91bb544a3fe9fb2870b690985dc3f1
000000-fa655ccc-8888-4df4-b8ce-a1ade7e6fdfc,qh2rdwne5j7r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:53.675877533Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 111 ms, finished with status code: 200",2021-10-09T12:38:49.881980769Z,projects/taller3-pcuneo/traces/3bf891fe05c1ac16bc18881908140e9c
000000-0750fb27-ac15-4f5d-9bfa-5593af62e287,e05y6g2pmloo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.872448550Z,projects/taller3-pcuneo/traces/7c91bb544a3fe9fb2870b690985dc3f1
000000-d35c75a6-df0f-40c2-be7b-3d60766f8967,e05y7cteg5qo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 118 ms, finished with status: 'ok'",2021-10-09T12:38:49.869663995Z,projects/taller3-pcuneo/traces/5f53848b102b809b34e3285eca220e3a
000000-78dcf5e9-73f4-4108-ac11-8e00da9b05d4,6jds2657wr2f,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 80 ms, finished with status code: 200",2021-10-09T12:38:49.850711630Z,projects/taller3-pcuneo/traces/4a5b728d19382c99ab0e3c1acc651cbd
000000-8c275029-aa57-4983-8dc8-e2a2ebc6f7b7,yvm27te20nt9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 63 ms, finished with status code: 200",2021-10-09T12:38:49.796521090Z,projects/taller3-pcuneo/traces/5ce10b98e317935b50ffda4ae736c479
000000-4cf3ca5b-068e-48a7-9228-d0ab3e92d680,2a5fdbozj36m,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:52.179688047Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 50 ms, finished with status code: 200",2021-10-09T12:38:49.795595330Z,projects/taller3-pcuneo/traces/1eb89d04dabb92625aecfe6695be972a
000000-66fdd98e-c3fb-4324-b272-6bd08e494a42,qh2rdwne5j7r,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:53.675877533Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.771381916Z,projects/taller3-pcuneo/traces/3bf891fe05c1ac16bc18881908140e9c
000000-c8d267cf-07b4-4007-b006-9abd43fa7d23,6jds2657wr2f,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.771230030Z,projects/taller3-pcuneo/traces/4a5b728d19382c99ab0e3c1acc651cbd
000000-bc605163-6704-4b87-b679-c553990418d2,e05y7cteg5qo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.752406Z,projects/taller3-pcuneo/traces/5f53848b102b809b34e3285eca220e3a
000000-022ccbc0-a4fe-4f02-8b97-725acbfcb720,e05yiomh34il,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 41 ms, finished with status: 'ok'",2021-10-09T12:38:49.748329770Z,projects/taller3-pcuneo/traces/bc75b29b56aa0b8ed33dc5f37a6399e1
000000-4665c9b2-1248-44f3-b8dc-c37255d44fee,2a5fdbozj36m,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:52.179688047Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.746520815Z,projects/taller3-pcuneo/traces/1eb89d04dabb92625aecfe6695be972a
000000-f5831de2-f371-4b34-bf47-d083dcf59abe,yvm27te20nt9,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.733701140Z,projects/taller3-pcuneo/traces/5ce10b98e317935b50ffda4ae736c479
000000-89113527-8ef1-418a-b5b4-2191f1c36f52,e05yiomh34il,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.707450330Z,projects/taller3-pcuneo/traces/bc75b29b56aa0b8ed33dc5f37a6399e1
000000-61145d56-061a-4b12-93a8-75c7c4b4eab0,e05ytlt7uxfb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 265 ms, finished with status: 'ok'",2021-10-09T12:38:49.704193357Z,projects/taller3-pcuneo/traces/a418bf8783e06ae46a37108484eeee09
000000-68a83f04-4038-4e9d-a50e-a59a5fa75cdc,2a5f9ud603fs,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:52.179688047Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 23 ms, finished with status code: 200",2021-10-09T12:38:49.694389088Z,projects/taller3-pcuneo/traces/fb1d63365355c671bd8b46294733e147
000000-c528d3ed-67e8-410e-8b32-83a2f79d7b65,2a5f9ud603fs,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:52.179688047Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.672250361Z,projects/taller3-pcuneo/traces/fb1d63365355c671bd8b46294733e147
000000-42710322-fefa-467a-8ef8-f000e2b257de,6jds26s12aj3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 131 ms, finished with status code: 200",2021-10-09T12:38:49.659937348Z,projects/taller3-pcuneo/traces/ca7a85814c2ea08fd78a8cd5c24640a1
000000-d278361e-dbcb-42df-a231-b596046a18a1,yvm2zsp7doeo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 69 ms, finished with status code: 200",2021-10-09T12:38:49.595794317Z,projects/taller3-pcuneo/traces/a58729333570df9d110c32d77375bd70
000000-50b01602-120c-4045-8eac-e0a68e6d1aab,2a5fo58x4lj5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:52.179688047Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 12 ms, finished with status code: 200",2021-10-09T12:38:49.535843042Z,projects/taller3-pcuneo/traces/6b8ea6111e172a795b839ef72a949c57
000000-09df6549-3837-4716-8c88-f4895cd79d84,6jds26s12aj3,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.529170699Z,projects/taller3-pcuneo/traces/ca7a85814c2ea08fd78a8cd5c24640a1
000000-e7b86ccc-ff47-444f-91e0-cc96a579973e,yvm2zsp7doeo,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.527006127Z,projects/taller3-pcuneo/traces/a58729333570df9d110c32d77375bd70
000000-5b522e52-164e-4744-a254-8dfb78687826,2a5fo58x4lj5,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.524141300Z,projects/taller3-pcuneo/traces/6b8ea6111e172a795b839ef72a949c57
000000-5c2252cc-14f5-4390-944d-604b0bb0860f,yvm240hfdlss,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 53 ms, finished with status code: 200",2021-10-09T12:38:49.496900675Z,projects/taller3-pcuneo/traces/7f070fa96ebc30fae0b37e6f981ae9da
000000-c3a31867-5a5c-496e-8257-182327aeae81,2a5fcl86k7na,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 26 ms, finished with status code: 200",2021-10-09T12:38:49.462170577Z,projects/taller3-pcuneo/traces/aa75230e1ca0791e460442eed5272152
000000-318d7808-7fb8-4fd4-a0e9-d31ec11a661f,yvm240hfdlss,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.444481778Z,projects/taller3-pcuneo/traces/7f070fa96ebc30fae0b37e6f981ae9da
000000-411e2a3c-5e9e-4588-b53a-980824176454,e05ytlt7uxfb,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.440181628Z,projects/taller3-pcuneo/traces/a418bf8783e06ae46a37108484eeee09
000000-0ac7e713-e9d6-4203-b2c5-4bdc32649179,2a5fcl86k7na,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.436895711Z,projects/taller3-pcuneo/traces/aa75230e1ca0791e460442eed5272152
000000-0e69ac0e-824f-4343-8349-263b7cd922f1,e05y7kgr6w7q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 164 ms, finished with status: 'ok'",2021-10-09T12:38:49.435938275Z,projects/taller3-pcuneo/traces/4aaa44c9220fd41ae256446aa63f8763
000000-2c6269e5-ed76-4cab-bf2b-3389e1bdf9d6,yvm2ree4en22,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 16 ms, finished with status code: 200",2021-10-09T12:38:49.413935905Z,projects/taller3-pcuneo/traces/1df317c25856b90eff233877eaec3973
000000-a4d50706-32be-494f-a920-cf830252c13e,yvm2ree4en22,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.398822267Z,projects/taller3-pcuneo/traces/1df317c25856b90eff233877eaec3973
000000-2d9a7d2b-a691-4e09-9577-88310bb4d29f,qh2rcr7ugcm2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:53.675877533Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 212 ms, finished with status code: 200",2021-10-09T12:38:49.347565792Z,projects/taller3-pcuneo/traces/696aff2838cd5b44460fff0c6bd65e18
000000-a43548fe-2e41-47aa-9216-0d3b390c4bc6,2a5fdu3eq20v,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 25 ms, finished with status code: 200",2021-10-09T12:38:49.341774642Z,projects/taller3-pcuneo/traces/70c7bb7c1c80afecc62d828d5954fde7
000000-7527f3f4-7664-410c-a8a8-7209f6143e7f,yvm2l2q34yxl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 30 ms, finished with status code: 200",2021-10-09T12:38:49.318644567Z,projects/taller3-pcuneo/traces/e7650e65c53bc5982ca02ffffef4426a
000000-5064a5d6-1c6c-433d-bac9-8ab9be08f190,2a5fdu3eq20v,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.316931710Z,projects/taller3-pcuneo/traces/70c7bb7c1c80afecc62d828d5954fde7
000000-20103c97-fc89-4eed-91f5-6aee6f66806e,yvm2l2q34yxl,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.289522940Z,projects/taller3-pcuneo/traces/e7650e65c53bc5982ca02ffffef4426a
000000-56f8be0d-dd19-4a00-8412-34e2e0511a4b,2a5fg4lfgwni,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 32 ms, finished with status code: 200",2021-10-09T12:38:49.286852994Z,projects/taller3-pcuneo/traces/d27515291284f144e82a5e0b30910072
000000-d0816bfd-3920-48f8-a0c6-d6caea8a9dee,6jdsfarq3m6g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 88 ms, finished with status code: 200",2021-10-09T12:38:49.274251641Z,projects/taller3-pcuneo/traces/b1003d35e09bd093d51ba56fd14ffe20
000000-8aaf27f3-cd46-4a6a-abd5-289ac6181079,e05y7kgr6w7q,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.272799534Z,projects/taller3-pcuneo/traces/4aaa44c9220fd41ae256446aa63f8763
000000-d9cc611a-e3c7-4a03-8374-df6f57b9ffc1,yvm2l16bipay,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:54.309395252Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 682 ms, finished with status code: 200",2021-10-09T12:38:49.272123491Z,projects/taller3-pcuneo/traces/a28297e5501bca54c84d6bfff476faea
000000-93c5123e-4ee5-4fd8-b29e-64745bda039f,e05ybcb5quy2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 125 ms, finished with status: 'ok'",2021-10-09T12:38:49.269305833Z,projects/taller3-pcuneo/traces/0d65384b48317fab540ad7a35f3ff0c0
000000-8981dc78-6e19-44ae-a75f-ce9139d708fd,2a5fg4lfgwni,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.255522838Z,projects/taller3-pcuneo/traces/d27515291284f144e82a5e0b30910072
000000-40850f31-f490-432b-b8f9-af4669c6961e,2a5fm3udukps,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 128 ms, finished with status code: 200",2021-10-09T12:38:49.198355650Z,projects/taller3-pcuneo/traces/887be0f4f83548abd78c1c6d4fcaacda
000000-bc7b65a0-1be6-44c1-9caa-e615f773d065,6jdsfarq3m6g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.187110527Z,projects/taller3-pcuneo/traces/b1003d35e09bd093d51ba56fd14ffe20
000000-316b131b-9da1-41a9-82c6-e412e05ca2db,6jdsr9gv2jp7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 70 ms, finished with status code: 200",2021-10-09T12:38:49.171828447Z,projects/taller3-pcuneo/traces/9725b932b175bebf7942a5dcbbc2f162
000000-afec504f-cf35-4c79-b198-76c38801cbff,e05ybcb5quy2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.144868007Z,projects/taller3-pcuneo/traces/0d65384b48317fab540ad7a35f3ff0c0
000000-a47ab697-c935-462e-8232-8ad95a3b6f6f,e05yw0xc1f63,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 167 ms, finished with status: 'ok'",2021-10-09T12:38:49.140564223Z,projects/taller3-pcuneo/traces/cfd5a25542e404f701a8f42717552fd8
000000-c27dc284-c31a-4904-94b8-b336bb90dc87,qh2rcr7ugcm2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:53.675877533Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.136581420Z,projects/taller3-pcuneo/traces/696aff2838cd5b44460fff0c6bd65e18
000000-8e92705f-f907-4729-9d0b-f25207b6986e,6jdsr9gv2jp7,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:50.848034111Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.102784894Z,projects/taller3-pcuneo/traces/9725b932b175bebf7942a5dcbbc2f162
000000-1eefb702-02a7-47f5-b51d-4b7bee8e6c40,2a5fm3udukps,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:49.071222266Z,projects/taller3-pcuneo/traces/887be0f4f83548abd78c1c6d4fcaacda
000000-a365dcc4-1fcb-4a34-ab2d-a3bc6fcae0d6,e05yw0xc1f63,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:48.973705997Z,projects/taller3-pcuneo/traces/cfd5a25542e404f701a8f42717552fd8
000000-07690882-0431-4470-b177-ab8c7799d6c7,e05yrnrq3n91,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 99 ms, finished with status: 'ok'",2021-10-09T12:38:48.970199272Z,projects/taller3-pcuneo/traces/7bc0ba60d44f2fa3b7bb780f6f8d5ccd
000000-ab451898-e2f6-4d71-81c6-694f04ac9df1,2a5fez5pevk1,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:51.178623339Z,api,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 83 ms, finished with status code: 200",2021-10-09T12:38:48.878313290Z,projects/taller3-pcuneo/traces/930133f5b6208919d0279367232d91d3
000000-506b93ad-f0b9-46cf-9068-26b976908c9d,e05yrnrq3n91,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-09T12:38:48.872164026Z,projects/taller3-pcuneo/traces/7bc0ba60d44f2fa3b7bb780f6f8d5ccd
000000-0539c063-bfd1-43cb-b93c-c7f4a376f6f8,e05yxw0snffd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-09T12:38:56.627588073Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 183 ms, finished with status: 'ok'",2021-10-09T12:38:48.868166146Z,projects/taller3-pcuneo/traces/dc0996ee0f58614b03961609daa21178
