httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.status,httpRequest.userAgent,insertId,labels.execution_id,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
,,,,,,,,,000000-dc861517-9f2f-4651-8c30-fc00fcdf2d0e,e9xxsphc7jy4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.598123343Z,projects/taller3-pcuneo/traces/cf9d8ee2a0d333898fb34b47c4ba30bc
,,,,,,,,,000000-8dd10774-ce6d-472e-bd07-31447831c53a,cvu1b2684xz2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.595094845Z,projects/taller3-pcuneo/traces/e80600e2b08883276518a402f76c1c1f
,,,,,,,,,000000-73e20a22-f575-4962-b200-1949bc619c18,e9xx9lra0tvw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 189 ms, finished with status: 'ok'",2021-10-10T17:59:27.594954046Z,projects/taller3-pcuneo/traces/517f3a19ff9c83856e4336bec3001532
,,,,,,,,,000000-75dffe08-2b83-453d-9458-7e549fa289ac,e9xx9lra0tvw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.07999999999999963 about,2021-10-10T17:59:27.593Z,projects/taller3-pcuneo/traces/517f3a19ff9c83856e4336bec3001532
,,,,,,,,,000000-237ab8f5-08cd-406c-af8c-e6d8b3872f41,cvu1iwnwkadn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 87 ms, finished with status: 'ok'",2021-10-10T17:59:27.591693085Z,projects/taller3-pcuneo/traces/1cc31317fed16e6c54b0c4507878e18c
,,,,,,,,,000000-a4fd8b86-2a62-40dc-8558-557564cfbf5a,cvu1iwnwkadn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.010000000000000231 about,2021-10-10T17:59:27.590Z,projects/taller3-pcuneo/traces/1cc31317fed16e6c54b0c4507878e18c
0s,HTTP/1.1,2002:a05:6611:8b30:b0:1af:8006:58b3,POST,651,https://b8929a5e4a541edf47081f42f7b9ecdb-dot-ua4e69bdd3c41e656p-tp.appspot.com/_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits?pubsub_trigger=true,14,429,CloudPubSub-Google,616329ff0007e4a047b9e9a8,,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-10T17:59:27.588223188Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-10T17:59:27.517280Z,projects/taller3-pcuneo/traces/b3dba701a4ca761242fb831803da3bfd
,,,,,,,,,000000-0705ebb2-8cfd-41f2-a2ec-c715bfc448c8,cvu1iwnwkadn,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.505582176Z,projects/taller3-pcuneo/traces/1cc31317fed16e6c54b0c4507878e18c
,,,,,,,,,000000-806b682a-09ed-4628-b658-291ec384fd74,cvu12y111fp0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 108 ms, finished with status: 'ok'",2021-10-10T17:59:27.503455519Z,projects/taller3-pcuneo/traces/258458ebb5995874e0e2d8d28f97e890
,,,,,,,,,000000-84d0f534-8d04-4ba3-b3e2-4f0ea31441c7,cvu12y111fp0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.05999999999999961 jobs,2021-10-10T17:59:27.502Z,projects/taller3-pcuneo/traces/258458ebb5995874e0e2d8d28f97e890
,,,,,,,,,000000-2b4a9e4c-7c8c-4492-bd34-7485da3ee26b,e9xx9lra0tvw,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.406918236Z,projects/taller3-pcuneo/traces/517f3a19ff9c83856e4336bec3001532
,,,,,,,,,000000-1de19d6b-6f61-4e83-a5f9-655ae284d8b3,e9xxdbuo3h2g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 135 ms, finished with status: 'ok'",2021-10-10T17:59:27.403657209Z,projects/taller3-pcuneo/traces/0b689c21af26a07c183c71412da50df4
,,,,,,,,,000000-c4b2ab0f-82bd-4113-8a08-be37baba92a9,e9xxdbuo3h2g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.020000000000000018 home,2021-10-10T17:59:27.402Z,projects/taller3-pcuneo/traces/0b689c21af26a07c183c71412da50df4
,,,,,,,,,000000-88ecf25f-9542-4127-b7dc-0ac625bb2ae3,cvu12y111fp0,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.395954693Z,projects/taller3-pcuneo/traces/258458ebb5995874e0e2d8d28f97e890
,,,,,,,,,000000-8b8e3e90-d51a-49c5-8263-ae88fbdf2d4a,cvu1g6q5dwje,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 113 ms, finished with status: 'ok'",2021-10-10T17:59:27.392996840Z,projects/taller3-pcuneo/traces/12f74496c15c0c80ac104f35e3833d41
,,,,,,,,,000000-fe61bfae-aa12-49ae-8a34-98657c6f9593,cvu1g6q5dwje,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.020000000000000018 legals,2021-10-10T17:59:27.391Z,projects/taller3-pcuneo/traces/12f74496c15c0c80ac104f35e3833d41
,,,,,,,,,000000-45c7a8b5-e4a0-451e-8eff-4c2f56496c64,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 151 ms, finished with status: 'crash'",2021-10-10T17:59:27.343744082Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000004-4d2a102d-94aa-4ad6-bdad-8aaf6c7aaa9a,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"	debug_error_string = ""{""created"":""@1633888767.265555514"",""description"":""Error received from peer ipv4:172.217.212.95:443"",""file"":""src/core/lib/surface/call.cc"",""file_line"":1069,""grpc_message"":""Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability."",""grpc_status"":10}""",2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000003-441704e8-f385-42d9-a150-192a9d557c73,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"	details = ""Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability.""",2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000002-66262ea0-da80-4daf-85f4-01306c1a1ef5,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,ERROR,"Traceback (most recent call last):
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/flask/app.py"", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/flask/app.py"", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/flask/app.py"", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/flask/_compat.py"", line 39, in reraise
    raise value
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/flask/app.py"", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/flask/app.py"", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/functions_framework/__init__.py"", line 152, in view_func
    function(data, context)
  File ""/workspace/main.py"", line 48, in inc_visits
    visits.inc_visits(page_name)
  File ""/workspace/visits.py"", line 18, in inc_visits
    DB.put(page_counter)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/cloud/datastore/batch.py"", line 355, in __exit__
    self.commit()
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/cloud/datastore/transaction.py"", line 276, in commit
    super(Transaction, self).commit(**kwargs)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/cloud/datastore/batch.py"", line 327, in commit
    self._commit(retry=retry, timeout=timeout)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/cloud/datastore/batch.py"", line 284, in _commit
    commit_response_pb = self._client._datastore_api.commit(
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/cloud/datastore_v1/services/datastore/client.py"", line 627, in commit
    response = rpc(request, retry=retry, timeout=timeout, metadata=metadata,)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/api_core/gapic_v1/method.py"", line 142, in __call__
    return wrapped_func(*args, **kwargs)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/api_core/grpc_helpers.py"", line 68, in error_remapped_callable
    raise exceptions.from_grpc_error(exc) from exc
google.api_core.exceptions.Aborted: 409 Aborted due to cross-transaction contention. This occurs when multiple transactions attempt to access the same data, requiring Firestore to abort at least one in order to enforce serializability.",2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000002-06ef65fe-a4eb-4a46-91a3-0f3111afb664,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"	status = StatusCode.ABORTED",2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000001-f5592bee-dc01-499c-8fed-facf02df2655,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,The above exception was the direct cause of the following exception:,2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000001-701e0a74-e10f-4bfc-b8a7-067544e23ce8,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,ERROR,"Traceback (most recent call last):
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/google/api_core/grpc_helpers.py"", line 66, in error_remapped_callable
    return callable_(*args, **kwargs)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/grpc/_channel.py"", line 946, in __call__
    return _end_unary_response_blocking(state, call, False, None)
  File ""/layers/google.python.pip/pip/lib/python3.9/site-packages/grpc/_channel.py"", line 849, in _end_unary_response_blocking
    raise _InactiveRpcError(state)
grpc._channel._InactiveRpcError: <_InactiveRpcError of RPC that terminated with:",2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000000-df1f6c3a-6df6-46d9-843f-3acb4cb31576,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,"[2021-10-10 17:59:27,266] ERROR in app: Exception on /_ah/push-handlers/pubsub/projects/taller3-pcuneo/topics/visits [POST]",2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000000-527c3570-b2e0-4a0d-ac0e-6fc64b2fb15d,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,>,2021-10-10T17:59:27.342Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000000-264bff25-af98-4620-82b0-45d52dac1906,cvu1g6q5dwje,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.280462220Z,projects/taller3-pcuneo/traces/12f74496c15c0c80ac104f35e3833d41
,,,,,,,,,000000-5e85e25c-9aec-45a8-bbad-c9a568bfb89e,cvu135bm7z3k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 173 ms, finished with status: 'ok'",2021-10-10T17:59:27.277970585Z,projects/taller3-pcuneo/traces/ffb8e652bfbe7dacabf101aa51debc8d
,,,,,,,,,000000-e34892be-e4db-4f96-8a89-729bcdf35913,cvu135bm7z3k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.010000000000000231 home,2021-10-10T17:59:27.276Z,projects/taller3-pcuneo/traces/ffb8e652bfbe7dacabf101aa51debc8d
,,,,,,,,,000000-3f4d2c44-d950-4c21-aaa3-5a6a63cb2345,e9xxdbuo3h2g,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.269793816Z,projects/taller3-pcuneo/traces/0b689c21af26a07c183c71412da50df4
,,,,,,,,,000000-c2a3bd9b-8cea-4b10-8672-dbf961afab72,e9xxr1vwllam,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 151 ms, finished with status: 'ok'",2021-10-10T17:59:27.266099107Z,projects/taller3-pcuneo/traces/07c4907d70c79854ab202ef0ff6a97c8
,,,,,,,,,000000-984fe643-b210-4489-a62e-6163dac17d72,e9xxr1vwllam,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.04999999999999982 about,2021-10-10T17:59:27.264Z,projects/taller3-pcuneo/traces/07c4907d70c79854ab202ef0ff6a97c8
,,,,,,,,,000000-e6538c62-1f6a-4125-b694-9abaabd554b8,v5u3p42qbx6h,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.193150679Z,projects/taller3-pcuneo/traces/dbbc138fe05559618977443f106622d7
,,,,,,,,,000000-8e9c3657-8cc0-49bc-a6a5-bfb16c3b24cd,v5u3pk8kf52m,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 100 ms, finished with status: 'ok'",2021-10-10T17:59:27.190300220Z,projects/taller3-pcuneo/traces/3674c0870b4098bf4a5bc999208ff396
,,,,,,,,,000000-447ac3b7-ffca-45bb-ba31-c499ebf1153f,v5u3pk8kf52m,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.040000000000000036 about,2021-10-10T17:59:27.189Z,projects/taller3-pcuneo/traces/3674c0870b4098bf4a5bc999208ff396
,,,,,,,,,000000-294c096b-f8d2-4a54-b3cc-7b7f4a5688e7,e9xxr1vwllam,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.115595642Z,projects/taller3-pcuneo/traces/07c4907d70c79854ab202ef0ff6a97c8
,,,,,,,,,000000-7270563d-821c-4485-a146-350ba67c84a6,e9xx13blr1ci,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 111 ms, finished with status: 'ok'",2021-10-10T17:59:27.112451379Z,projects/taller3-pcuneo/traces/76fede844c2be6d3e3c6409eebb5750d
,,,,,,,,,000000-8a7775c4-641a-43b3-bce4-a486a9e2aaf4,e9xx13blr1ci,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.982459866Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.010000000000000231 about,2021-10-10T17:59:27.110Z,projects/taller3-pcuneo/traces/76fede844c2be6d3e3c6409eebb5750d
,,,,,,,,,000000-79e93e31-5261-4c93-9e04-f1e2ab26b1c3,cvu135bm7z3k,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.105580408Z,projects/taller3-pcuneo/traces/ffb8e652bfbe7dacabf101aa51debc8d
,,,,,,,,,000000-b5916b3b-befd-4f29-8d9b-9dbfac9014bf,cvu1rc2ultog,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 95 ms, finished with status: 'ok'",2021-10-10T17:59:27.103209119Z,projects/taller3-pcuneo/traces/c75779f4d1349df76e5d05ccdbb2e01d
,,,,,,,,,000000-cec7ac45-2810-43c0-9798-65a5640a3bc5,cvu1rc2ultog,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.0 home,2021-10-10T17:59:27.102Z,projects/taller3-pcuneo/traces/c75779f4d1349df76e5d05ccdbb2e01d
,,,,,,,,,000000-04ee53d1-bdb8-4816-885f-d175535d8bb8,v5u3pk8kf52m,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.090563802Z,projects/taller3-pcuneo/traces/3674c0870b4098bf4a5bc999208ff396
,,,,,,,,,000000-531339e2-497e-429e-808f-6cfef012d85a,v5u3r1fg0kse,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 200 ms, finished with status: 'ok'",2021-10-10T17:59:27.087474795Z,projects/taller3-pcuneo/traces/735c8ab949cbb4df5e36a8ab041bc446
,,,,,,,,,000000-3238ff73-19ec-44ef-80c4-f657013af97e,v5u3r1fg0kse,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:27.854600905Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.009999999999999787 jobs,2021-10-10T17:59:27.086Z,projects/taller3-pcuneo/traces/735c8ab949cbb4df5e36a8ab041bc446
,,,,,,,,,000000-e801e1a2-ce69-4d38-8c9e-51ad3dca721f,cvu1rc2ultog,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,Function execution started,2021-10-10T17:59:27.009159590Z,projects/taller3-pcuneo/traces/c75779f4d1349df76e5d05ccdbb2e01d
,,,,,,,,,000000-9d4b681f-16e8-46db-8423-a3a72b470e92,cvu12bdcvmbu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,DEBUG,"Function execution took 101 ms, finished with status: 'ok'",2021-10-10T17:59:27.006468291Z,projects/taller3-pcuneo/traces/36474b9e412f63ce32acbf5ce7e217f1
,,,,,,,,,000000-ffa89bca-84ee-4852-ad86-d4545ba2c5ba,cvu12bdcvmbu,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Fcloud-functions,2021-10-10T17:59:28.473171336Z,inc_visits,taller3-pcuneo,us-central1,cloud_function,,inc_visits 0.04999999999999982 about,2021-10-10T17:59:27.005Z,projects/taller3-pcuneo/traces/36474b9e412f63ce32acbf5ce7e217f1
