httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,logName,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004da607d70bcf,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019878Z,projects/taller3-pcuneo/traces/a26526cf479c076c5b7fe4cfba21520b
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004d9dd96e5b96,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019869Z,projects/taller3-pcuneo/traces/8b071f442799d87bcdc320fec65f4c38
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,412,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/legals,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004d4085fe9f0b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019776Z,projects/taller3-pcuneo/traces/3d819d02646802caa6a4177586112cbc
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004d3cbdf37563,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019772Z,projects/taller3-pcuneo/traces/65d4731b9f498962b3c7333434b017cd
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/jobs,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004d1903a2c2c8,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019737Z,projects/taller3-pcuneo/traces/d7257c56469c7c534ce7c96c86087114
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,393,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/offices,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004d0d223e4346,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019725Z,projects/taller3-pcuneo/traces/bc67d345ccd919c020052c48084fca57
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004cac6e027f57,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019628Z,projects/taller3-pcuneo/traces/34fef41918fc2afd70bf5ffb162b6134
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,389,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c97c01259b2,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019607Z,projects/taller3-pcuneo/traces/6aab81edcd2a7ff6cd0d0e596ae46f89
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c90ef72f837,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019600Z,projects/taller3-pcuneo/traces/eb2cde7c125e9a2f11f537cf76959f23
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c8a1fb83948,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019594Z,projects/taller3-pcuneo/traces/a8309ce5ea970aa46f6561fa296e3000
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,390,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c7c894992fd,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019580Z,projects/taller3-pcuneo/traces/b9e5816ec105d9b19bc69906f6947db0
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c651a7dfd84,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019557Z,projects/taller3-pcuneo/traces/3ee0405c372aa4e52545566c82409e10
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c2d08db0dde,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019501Z,projects/taller3-pcuneo/traces/ab73a32f87890694e01d722445deb38e
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c28a5c09a74,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019496Z,projects/taller3-pcuneo/traces/25e8e60b86d3055ccd63ff83ae210ec8
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b500004c26c66d6f89,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:29.192400038Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:29.019494Z,projects/taller3-pcuneo/traces/6293ed5c0c33f6edbbdc98381259af39
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,390,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b4000a4f1c967dc291,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:28.678131650Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:28.675612Z,projects/taller3-pcuneo/traces/7e13ebf635e69187a68a8a40cc313c69
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,409,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/jobs,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b40007ee22846bf01c,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:28.522113338Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:28.519714Z,projects/taller3-pcuneo/traces/57020b839428ab8b16a4c29806e45d31
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,411,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b40007ee06beca3990,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:28.522113338Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:28.519686Z,projects/taller3-pcuneo/traces/9120b82e98269ad056a3009c91d448dd
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,393,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/offices,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b40007ede4b5e54e4b,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:28.522113338Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:28.519652Z,projects/taller3-pcuneo/traces/77995d875d780be470d4844aaa1fa772
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,POST,410,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/home,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b40007edc04359de36,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:28.522113338Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:28.519616Z,projects/taller3-pcuneo/traces/3ee2aa21bf757f93508414621afe3185
0s,HTTP/1.1,2802:8010:153d:d000:ef1b:f11e:2b38:db7d,GET,391,http://us-central1-taller3-pcuneo.cloudfunctions.net/api/visits/about,14,2001:4860:4802:36::36,429,python-requests/2.26.0,6161e0b40007ed9f08f1edd4,projects/taller3-pcuneo/logs/cloudfunctions.googleapis.com%2Frequests,2021-10-09T18:34:28.522113338Z,api,taller3-pcuneo,us-central1,cloud_function,WARNING,The request was aborted because there was no available instance.,2021-10-09T18:34:28.519583Z,projects/taller3-pcuneo/traces/7d73dbc5fcb4c020c4e6f1a40dd324ec
